equipment_id;serial_number;name;station_code;category;manufacture;type;sampling_rate;input;installation_date;calibration_date;firmware_version;description;technician;status;supplier
SA-NCL03-2022;;Accelerometer;NCL03;Sensor;Sanlien;Palert-Plus;;;2022-01-01;;;;;active;
CBM-NCL04-2019;1.47E+12;Modem;NCL04;Sistem Komunikasi;Robustel;R20004l;;;2019-10-30;;;;;active;
CBM-NCL04-2022;1.47E+12;Modem;NCL04;Sistem Komunikasi;Robustel;R20004l;;;2022-08-31;;;;;active;
CIS-NCL04-2023;4YJ187D7A0EFC;Switch;NCL04;Sistem Komunikasi;NETGEAR;GS305P;;;;;;;;active;
CIS-NCL04-2023-2;4YJ187D7A0EFC;Switch;NCL04;Sistem Komunikasi;NetGear;GS305P;;;;;;;;active;
D-NCL04-2019;9034670;Digitizer;NCL04;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-10-30;;;;;active;
D-NCL04-2022;4670;Digitizer;NCL04;Data Logger;Sanlien;Palert-Plus;100 Hz;;2022-07-21;;;;;active;
SA-NCL04-2019;20190300287;Accelerometer;NCL04;Sensor;Sanlien;Palert-Plus;;;2019-10-30;;;;;active;
SA-NCL04-2022;20190300287;Accelerometer;NCL04;Sensor;Sanlien;Palert-Plus;;;2022-08-31;;;;;active;
CBM-NDN01-2019;;Modem;NDN01;Sistem Komunikasi;Huawei;B331As;;;2019-04-18;;;;;active;
D-NDN01-2019;170989;Digitizer;NDN01;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-18;;;;;active;
SA-NDN01-2019;171189;Accelerometer;NDN01;Sensor;Meisei;G401-S;;;2019-04-18;;;;;active;
CBM-NDN02-2019;;Modem;NDN02;Sistem Komunikasi;Huawei;B331As;;;2019-04-23;;;;;active;
D-NDN02-2019;170991;Digitizer;NDN02;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-23;;;;;active;
SA-NDN02-2019;171191;Accelerometer;NDN02;Sensor;Meisei;G401-S;;;2019-04-23;;;;;active;
CBM-NDN03-2019;;Modem;NDN03;Sistem Komunikasi;Huawei;B331As;;;2019-04-22;;;;;active;
D-NDN03-2019;170986;Digitizer;NDN03;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-22;;;;;active;
SA-NDN03-2019;171186;Accelerometer;NDN03;Sensor;Meisei;G401-S;;;2019-04-22;;;;;active;
CBM-NDN04-2019;;Modem;NDN04;Sistem Komunikasi;Huawei;B331As;;;2019-04-13;;;;;active;
D-NDN04-2019;170982;Digitizer;NDN04;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-13;;;;;active;
SA-NDN04-2019;171182;Accelerometer;NDN04;Sensor;Meisei;G401-S;;;2019-04-13;;;;;active;
CBM-NDN05-2019;;Modem;NDN05;Sistem Komunikasi;Huawei;B331As;;;2019-04-16;;;;;active;
D-NDN05-2019;170985;Digitizer;NDN05;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-16;;;;;active;
SA-NDN05-2019;171185;Accelerometer;NDN05;Sensor;Meisei;G401-S;;;2019-04-16;;;;;active;
CBM-NDN06-2019;;Modem;NDN06;Sistem Komunikasi;Huawei;B331As;;;2019-04-11;;;;;active;
D-NDN06-2019;170983;Digitizer;NDN06;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-11;;;;;active;
SA-NDN06-2019;171183;Accelerometer;NDN06;Sensor;Meisei;G401-S;;;2019-04-11;;;;;active;
CBM-NDN07-2019;;Modem;NDN07;Sistem Komunikasi;Huawei;B331As;;;2019-04-12;;;;;active;
D-NDN07-2019;170988;Digitizer;NDN07;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-12;;;;;active;
SA-NDN07-2019;171188;Accelerometer;NDN07;Sensor;Meisei;G401-S;;;2019-04-12;;;;;active;
CBM-NDN08-2019;;Modem;NDN08;Sistem Komunikasi;Huawei;B331As;;;2019-04-15;;;;;active;
D-NDN08-2019;170984;Digitizer;NDN08;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-15;;;;;active;
SA-NDN08-2019;171184;Accelerometer;NDN08;Sensor;Meisei;G401-S;;;2019-04-15;;;;;active;
CBM-NDN09-2019;;Modem;NDN09;Sistem Komunikasi;Huawei;B331As;;;2019-04-10;;;;;active;
D-NDN09-2019;170987;Digitizer;NDN09;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-10;;;;;active;
SA-NDN09-2019;171187;Accelerometer;NDN09;Sensor;Meisei;G401-S;;;2019-04-10;;;;;active;
CBM-NDN10-2019;;Modem;NDN10;Sistem Komunikasi;Huawei;B331As;;;2019-04-16;;;;;active;
D-NDN10-2019;170990;Digitizer;NDN10;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-16;;;;;active;
SA-NDN10-2019;171190;Accelerometer;NDN10;Sensor;Meisei;G401-S;;;2019-04-16;;;;;active;
CBM-NDN11-2019;1.47E+12;Modem;NDN11;Sistem Komunikasi;Robustel;R20004l;;;2019-11-25;;;;;active;
D-NDN11-2019;9034426;Digitizer;NDN11;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-11-25;;;;;active;
SA-NDN11-2019;20190300207;Accelerometer;NDN11;Sensor;Sanlien;Palert-Plus;;;2019-11-25;;;;;active;
CBM-NDP04-2019;;Modem;NDP04;Sistem Komunikasi;Huawei;B331As;;;2019-05-27;;;;;active;
D-NDP04-2019;170915;Digitizer;NDP04;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-05-27;;;;;active;
SA-NDP04-2019;171115;Accelerometer;NDP04;Sensor;Meisei;G401-S;;;2019-05-27;;;;;active;
CBM-NDP05-2019;;Modem;NDP05;Sistem Komunikasi;Huawei;B331As;;;2019-05-24;;;;;active;
D-NDP05-2019;170916;Digitizer;NDP05;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-05-24;;;;;active;
SA-NDP05-2019;171116;Accelerometer;NDP05;Sensor;Meisei;G401-S;;;2019-05-24;;;;;active;
CBM-NEKI-2020;1.47E+12;Modem;NEKI;Sistem Komunikasi;Robustel;R2000-4L;;;2020-07-11;;;;;active;
CIS-NEKI-2023;CN9AHDD5MX;Switch;NEKI;Sistem Komunikasi;HP;1420;;;;;;;;active;
D-NEKI-2021;3821;Digitizer;NEKI;Data Logger;Nanometrics;Taurus;100 Hz;40 Vpp;2021-06-26;;;;;active;
M-NEKI-2023;;Storage Media;NEKI;Storage Media;SanDisk;Compact-Flash;;;;;;;;active;
SA-NEKI-2009;443;Accelerometer;NEKI;Sensor;Metrozet;TSA-100S;;;2009-01-01;;;;;active;
CBM-NGBAS-2020;1.47E+12;Modem;NGBAS;Sistem Komunikasi;Robustel;R2000-4L;;;2020-08-07;;;;;active;
D-NGBAS-2020;279;Digitizer;NGBAS;Data Logger;Sanlien;Palert;;;2020-08-07;;;;;active;
M-NGBAS-2023;;Storage Media;NGBAS;Storage Media;;;;;;;;;;active;
SA-NGBAS-2020;20190300054;Accelerometer;NGBAS;Sensor;Sanlien;Palert;;;2020-08-07;;;;;active;
CBM-NGBBJ-2020;1.47E+12;Modem;NGBBJ;Sistem Komunikasi;Robustel;R2000-4L;;;2020-10-15;;;;;active;
CIS-NGBBJ-2023;CN97HDD7FN;Switch;NGBBJ;Sistem Komunikasi;HP;HPE-1420-8G;;;;;;;;active;
D-NGBBJ-2020;304;Digitizer;NGBBJ;Data Logger;Sanlien;Palert;;;2020-10-15;;;;;active;
M-NGBBJ-2023;;Storage Media;NGBBJ;Storage Media;;;;;;;;;;active;
SA-NGBBJ-2020;20190300062;Accelerometer;NGBBJ;Sensor;Sanlien;Palert;;;2020-10-15;;;;;active;
CBM-NGBBS-2021;1.47E+12;Modem;NGBBS;Sistem Komunikasi;Robustel;R20004l;;;2021-11-23;;;;;active;
CIS-NGBBS-2021;CN9AHDD6MC;Switch;NGBBS;Sistem Komunikasi;HP;HPE-1420-8G;;;2021-11-23;;;;;active;
D-NGBBS-2021;1144;Digitizer;NGBBS;Data Logger;Sanlien;Palert+;100 Hz;;2021-11-23;;;;;active;
M-NGBBS-2023;;Storage Media;NGBBS;Storage Media;SanDisk;SD-Card;;;;;;;;active;
SA-NGBBS-2021;1144;Accelerometer;NGBBS;Sensor;Sanlien;Palert+;;;2021-11-23;;;;;active;
CBM-NGBTJ-2020;;Modem;NGBTJ;Sistem Komunikasi;Fiberhome;An5506-04f;;;2020-12-13;;;;;active;
D-NGBTJ-2020;308;Digitizer;NGBTJ;Data Logger;Sanlien;Cube;100 Hz;40 Vpp;2020-12-13;;;;;active;
M-NGBTJ-2023;;Storage Media;NGBTJ;Storage Media;Sandisk;Ultra MicroSHDC;;;;;;;;active;
PSP-NGBTJ-2023;;Tipe 1 Panel;NGBTJ;Sistem Power;Solar World;SW-150;;;;;;;;active;
PSP-NGBTJ-2023-2;;Tipe 2 Panel;NGBTJ;Sistem Power;;;;;;;;;;active;
SA-NGBTJ-2020;20190300080;Accelerometer;NGBTJ;Sensor;Sanlien;Palert +;;;2020-12-13;;;;;active;
CBM-NGGSS-2022;1.47E+12;Modem;NGGSS;Sistem Komunikasi;Robustel;R2000-4L;;;2022-04-17;;;;;active;
CIS-NGGSS-2023;CN97HDD7FJ;Switch;NGGSS;Sistem Komunikasi;HP;HPE-1420-8G;;;;;;;;active;
D-NGGSS-2020;324;Digitizer;NGGSS;Data Logger;Sanlien;Palert;;;2020-09-06;;;;;active;
M-NGGSS-2023;;Storage Media;NGGSS;Storage Media;;;;;;;;;;active;
SA-NGGSS-2020;20190300087;Accelerometer;NGGSS;Sensor;Sanlien;Palert;;;2020-09-06;;;;;active;
CBM-NGGUN-2022;1.47E+12;Modem;NGGUN;Sistem Komunikasi;Robustel;R2000-4L;;;2022-10-16;;;;;active;
D-NGGUN-2020;280;Digitizer;NGGUN;Data Logger;Sanlien;CUBE;100 Hz;40 Vpp;2020-11-02;;;;;active;
M-NGGUN-2023;;Storage Media;NGGUN;Storage Media;;;;;;;;;;active;
PSP-NGGUN-2023;;Tipe 1 Panel;NGGUN;Sistem Power;Everexceed;ESM155;;;;;;;;active;
PSP-NGGUN-2023-2;;Tipe 2 Panel;NGGUN;Sistem Power;Solar World;SW-150;;;;;;;;active;
SA-NGGUN-2020;20190300056;Accelerometer;NGGUN;Sensor;Sanlien;Palert +;;;2020-11-02;;;;;active;
CBM-NGI01-2019;1.47E+12;Modem;NGI01;Sistem Komunikasi;Robustel;R20004l;;;2019-11-26;;;;;active;
CIS-NGI01-2023;4YJ187D4A0EF9;Switch;NGI01;Sistem Komunikasi;NetGear;GS305P;;;;;;;;active;
D-NGI01-2019;4353;Digitizer;NGI01;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-09-17;;;;;active;
SA-NGI01-2019;20190300208;Accelerometer;NGI01;Sensor;Sanlien;Palert-Plus;;;2019-11-26;;;;;active;
CBM-NGI02-2019;1.47E+12;Modem;NGI02;Sistem Komunikasi;Robustel;R20004l;;;2019-11-27;;;;;active;
CIS-NGI02-2023;4YJ187D5A0EFA;Switch;NGI02;Sistem Komunikasi;NetGear;GS305P;;;;;;;;active;
D-NGI02-2019;9034498;Digitizer;NGI02;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-11-27;;;;;active;
SA-NGI02-2019;20190300212;Accelerometer;NGI02;Sensor;Sanlien;Palert-Plus;;;2019-11-27;;;;;active;
CBM-NGI03-2021;1.47E+12;Modem;NGI03;Sistem Komunikasi;Robustel;R20004l;;;2021-10-01;;;;;active;
CIS-NGI03-2023;4Y187DMA0D99;Switch;NGI03;Sistem Komunikasi;NetGear;GS305P;;;;;;;;active;
D-NGI03-2019;20190300213;Digitizer;NGI03;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-12-05;;;;;active;
SA-NGI03-2019;20190300213;Accelerometer;NGI03;Sensor;Sanlien;Palert-Plus;;;2019-12-05;;;;;active;
CBM-NGI04-2019;1.47E+11;Modem;NGI04;Sistem Komunikasi;Robustel;R20004l;;;2019-12-02;;;;;active;
CIS-NGI04-2023;CN9AHDD6YR;Switch;NGI04;Sistem Komunikasi;HP;HPE-1420;;;;;;;;active;
D-NGI04-2019;20190300288;Digitizer;NGI04;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-12-02;;;;;active;
SA-NGI04-2019;20190300288;Accelerometer;NGI04;Sensor;Sanlien;Palert-Plus;;;2019-12-02;;;;;active;
CBM-NGI05-2019;1.47E+12;Modem;NGI05;Sistem Komunikasi;Robustel;R20004l;;;2019-11-27;;;;;active;
D-NGI05-2019;9034669;Digitizer;NGI05;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-11-27;;;;;active;
SA-NGI05-2019;20190300289;Accelerometer;NGI05;Sensor;Sanlien;Palert-Plus;;;2019-11-27;;;;;active;
CIM-NGJI-2021;80781;Modem Transceiver;NGJI;Sistem Komunikasi;IDirect;IQ desktop +;;;2021-10-21;;;;;active;
COF-NGJI-2023;;Feed;NGJI;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-NGJI-2016;57N1429020988;LNB;NGJI;Sistem Komunikasi;Norsat;3525-PLL-LNB;;;2016-07-18;;;;;active;
COT-NGJI-2021;A09104A15;SSPB;NGJI;Sistem Komunikasi;New Japan Radio;NJT-8102-2W;;;2021-10-21;;;;;active;
COV-NGJI-2023;;VSAT Antenna;NGJI;Sistem Komunikasi;Prodelin;1251-2.4m-C-Band;;;;;;;;active;
D-NGJI-2021;6860;Digitizer;NGJI;Data Logger;Guralp;Minimus +;50 Hz;40 Vpp;2021-10-21;;;;;active;
D-NGJI-2021-2;6860;Digitizer;NGJI;Data Logger;Guralp;Minimus +;100 Hz;40 Vpp;2021-10-21;;;;;active;
GPB-NGJI-2023;;GPS Board;NGJI;GPS;;;;;;;;;;active;
GPR-NGJI-2021;29110266;GPS Receiver;NGJI;GPS;Guralp;Guralp GNSS;;;2021-10-21;;;;;active;
M-NGJI-2023;;Storage Media;NGJI;Storage Media;;Micro SD card;;;;;;;;active;
M-NGJI-2023-2;;Storage Media;NGJI;Storage Media;;;;;;;;;;active;
PB-NGJI-2021;;Baterai;NGJI;Sistem Power;Haze;HZY-SL12-70J;;;2021-10-21;;;;;active;
PC-NGJI-2007;692;Charger;NGJI;Sistem Power;Nanometrics;SolarRegulator;;;2007-01-01;;;;;active;
PSP-NGJI-2023;;Tipe 1 Panel;NGJI;Sistem Power;BP Solar;BP-350J;;;;;;;;active;
PSP-NGJI-2023-2;;Tipe 2 Panel;NGJI;Sistem Power;;;;;;;;;;active;
SA-NGJI-2021;6860;Accelerometer;NGJI;Sensor;Guralp;Minimus + MEMS;;;2021-10-21;;;;;active;
SS-NGJI-2007;G07123VS;Seismometer;NGJI;Sensor;Geodevice;BBVS-120;;;2007-01-01;;;;;active;
CBM-NGKNT-2022;1.47E+12;Modem;NGKNT;Sistem Komunikasi;Robustel;R2000-4L;;;2022-04-17;;;;;active;
D-NGKNT-2012;20190300061;Digitizer;NGKNT;Data Logger;Sanlien;Palert+;100;;2012-01-01;;;;;active;
M-NGKNT-2023;;Storage Media;NGKNT;Storage Media;Sandisk;Micro-SD;;;;;;;;active;
SA-NGKNT-2020;20190300061;Accelerometer;NGKNT;Sensor;Sanlien;Palert+;;;2020-11-12;;;;;active;
CBM-NGKTJ-2020;1.47E+12;Modem;NGKTJ;Sistem Komunikasi;Robustel;R2000 4L;;;2020-12-11;;;;;active;
CIM-NGKTJ-2012;;Modem Transceiver;NGKTJ;Sistem Komunikasi;;;;;2012-01-01;;;;;active;
COF-NGKTJ-2023;;Feed;NGKTJ;Sistem Komunikasi;;;;;;;;;;active;
COR-NGKTJ-2012;;LNB;NGKTJ;Sistem Komunikasi;;;;;2012-01-01;;;;;active;
COV-NGKTJ-2023;;VSAT Antenna;NGKTJ;Sistem Komunikasi;;;;;;;;;;active;
D-NGKTJ-2022;1441;Digitizer;NGKTJ;Data Logger;Sanlien;Palert;100 Hz;40 Vpp;2022-07-14;;;;;active;
M-NGKTJ-2023;;Storage Media;NGKTJ;Storage Media;;;;;;;;;;active;
PSP-NGKTJ-2023;;Tipe 1 Panel;NGKTJ;Sistem Power;;;;;;;;;;active;
PSP-NGKTJ-2023-2;;Tipe 2 Panel;NGKTJ;Sistem Power;;;;;;;;;;active;
SA-NGKTJ-2022;1441;Accelerometer;NGKTJ;Sensor;Sanlien;Palert +;;;2022-07-14;;;;;active;
CBM-NGLLS-2020;1.47E+12;Modem;NGLLS;Sistem Komunikasi;Robustel;R2000-4L;;;2020-11-25;;;;;active;
D-NGLLS-2020;4400;Digitizer;NGLLS;Data Logger;Sanlien;Palert-plus;100 Hz;;2020-11-25;;;;;active;
PSP-NGLLS-2023;;Tipe 1 Panel;NGLLS;Sistem Power;Solar World;SW-150;;;;;;;;active;
PSP-NGLLS-2023-2;;Tipe 2 Panel;NGLLS;Sistem Power;;;;;;;;;;active;
SA-NGLLS-2020;20190300060;Accelerometer;NGLLS;Sensor;Sanlien;Palert-plus;;;2020-11-25;;;;;active;
CBM-NGPBS-2022;1.47E+12;Modem;NGPBS;Sistem Komunikasi;Robustel;R2000-4L;;;2022-09-06;;;;;active;
CIS-NGPBS-2023;CN9BHDD25D;Switch;NGPBS;Sistem Komunikasi;HP;HPE 1420;;;;;;;;active;
D-NGPBS-2020;4399;Digitizer;NGPBS;Data Logger;Sanlien;Palert;100 Hz;8 Vpp;2020-09-08;;;;;active;
SA-NGPBS-2020;20190300059;Accelerometer;NGPBS;Sensor;Sanlien;Palert;;;2020-09-08;;;;;active;
CBM-NGPTS-2022;1.47E+12;Modem;NGPTS;Sistem Komunikasi;Robustel;R2000-4L;;;2022-10-30;;;;;active;
CIS-NGPTS-2023;CN9BHDD7X5;Switch;NGPTS;Sistem Komunikasi;HP;HPE 1420 8G;;;;;;;;active;
D-NGPTS-2020;20190300105;Digitizer;NGPTS;Data Logger;Sanlien;pAlert+;100 Hz;0;2020-11-22;;;;;active;
SA-NGPTS-2020;20190300105;Accelerometer;NGPTS;Sensor;Sanlien;pAlert+;;;2020-11-22;;;;;active;
CBM-NGSBB-2017;18643232;Modem;NGSBB;Sistem Komunikasi;Mulititech;MTR-H5-B10;;;2017-09-29;;;;;active;
CIS-NGSBB-2023;CN86HDD12K;Switch;NGSBB;Sistem Komunikasi;HP;HPE-1420-8G;;;;;;;;active;
D-NGSBB-2020;321;Digitizer;NGSBB;Data Logger;Sanlien;Cube;100;;2020-11-16;;;;;active;
SA-NGSBB-2020;20190300086;Accelerometer;NGSBB;Sensor;Sanlien;Palert plus;;;2020-11-16;;;;;active;
CBM-NGTAS-2022;1.47E+12;Modem;NGTAS;Sistem Komunikasi;Robustel;R2000-4L;;;2022-10-20;;;;;active;
CIS-NGTAS-2023;CN9BHDD19K;Switch;NGTAS;Sistem Komunikasi;HP;HPE-1420-8G;;;;;;;;active;
D-NGTAS-2020;281;Digitizer;NGTAS;Data Logger;Sanlien;Palert;100 Hz;;2020-12-08;;;;;active;
M-NGTAS-2023;;Storage Media;NGTAS;Storage Media;;;;;;;;;;active;
SA-NGTAS-2020;20190300057;Accelerometer;NGTAS;Sensor;Sanlien;Palert +;;;2020-12-08;;;;;active;
CBM-NGTBJ-2010;1.47E+12;Modem;NGTBJ;Sistem Komunikasi;Robustel;R2000-4L;;;2010-01-01;;;;;active;
CIS-NGTBJ-2023;CN9BHDD25G;Switch;NGTBJ;Sistem Komunikasi;HP;HPE 1420 8G;;;;;;;;active;
D-NGTBJ-2022;1453;Digitizer;NGTBJ;Data Logger;Sanlien;Palert;100 Hz;40 Vpp;2022-08-23;;;;;active;
SA-NGTBJ-2022;5377;Accelerometer;NGTBJ;Sensor;Sanlien;Palert;;;2022-08-23;;;;;active;
CBM-NGTTJ-2021;1.47E+12;Modem;NGTTJ;Sistem Komunikasi;Robustel;R2000-4l;;;2021-10-19;;;;;active;
CIM-NGTTJ-2012;;Modem Transceiver;NGTTJ;Sistem Komunikasi;;;;;2012-01-01;;;;;active;
COF-NGTTJ-2023;;Feed;NGTTJ;Sistem Komunikasi;;;;;;;;;;active;
COR-NGTTJ-2012;;LNB;NGTTJ;Sistem Komunikasi;;;;;2012-01-01;;;;;active;
COV-NGTTJ-2023;;VSAT Antenna;NGTTJ;Sistem Komunikasi;;;;;;;;;;active;
D-NGTTJ-2021;-;Digitizer;NGTTJ;Data Logger;Sanlien;cube;100 Hz;40 Vpp;2021-10-19;;;;;active;
M-NGTTJ-2023;;Storage Media;NGTTJ;Storage Media;;;;;;;;;;active;
PSP-NGTTJ-2023;;Tipe 1 Panel;NGTTJ;Sistem Power;;;;;;;;;;active;
PSP-NGTTJ-2023-2;;Tipe 2 Panel;NGTTJ;Sistem Power;;;;;;;;;;active;
SA-NGTTJ-2021;1171;Accelerometer;NGTTJ;Sensor;Sanlien;Palert plus;;;2021-10-19;;;;;active;
CBM-NGYTJ-2021;1.47E+12;Modem;NGYTJ;Sistem Komunikasi;Robustel;R20004l;;;2021-11-10;;;;;active;
CIS-NGYTJ-2023;PW1J1B7006437;Switch;NGYTJ;Sistem Komunikasi;DLink;DES-1005A;;;;;;;;active;
D-NGYTJ-2022;1473;Digitizer;NGYTJ;Data Logger;Sanlien;Palert-Plus;100 Hz;;2022-09-11;;;;;active;
SA-NGYTJ-2022;1473;Accelerometer;NGYTJ;Sensor;Sanlien;Palert-Plus;;;2022-09-11;;;;;active;
CBM-NIBI-2022;1.47E+12;Modem;NIBI;Sistem Komunikasi;ROBUSTEL;R2000-4L;;;2022-05-31;;;;;active;
D-NIBI-2014;2557;Digitizer;NIBI;Data Logger;Nanometrics;Taurus;100 Hz;40 Vpp;2014-11-29;;;;;active;
M-NIBI-2023;;Storage Media;NIBI;Storage Media;SanDisk;Compact-Flash;;;;;;;;active;
PSP-NIBI-2023;;Tipe 2 Panel;NIBI;Sistem Power;Solar World;SW-150 & SW-85;;;;;;;;active;
SA-NIBI-2016;843;Accelerometer;NIBI;Sensor;Nanometrics;TitanOpen;;;2016-09-17;;;;;active;
CBM-NJB01-2019;;Modem;NJB01;Sistem Komunikasi;Huawei;B331As;;;2019-04-04;;;;;active;
D-NJB01-2019;170883;Digitizer;NJB01;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-04;;;;;active;
SA-NJB01-2019;171083;Accelerometer;NJB01;Sensor;Meisei;G401-S;;;2019-04-04;;;;;active;
CBM-NJB03-2019;;Modem;NJB03;Sistem Komunikasi;Huawei;B331As;;;2019-04-09;;;;;active;
D-NJB03-2019;170885;Digitizer;NJB03;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-04-09;;;;;active;
SA-NJB03-2019;171085;Accelerometer;NJB03;Sensor;Meisei;G401-S;;;2019-04-09;;;;;active;
CIM-NJBM-2020;222871;Modem Transceiver;NJBM;Sistem Komunikasi;IDirect;Evolution-X1;;;2020-11-15;;;;;active;
COF-NJBM-2023;;Feed;NJBM;Sistem Komunikasi;Prodelin;WR137 C-Band X-Pol;;;;;;;;active;
COR-NJBM-2020;86SN3639002607;LNB;NJBM;Sistem Komunikasi;Norsat;Norsat C-band 3525F;;;2020-11-15;;;;;active;
COT-NJBM-2020;A00963A07;SSPB;NJBM;Sistem Komunikasi;Norsat;NJT8102F;;;2020-11-15;;;;;active;
COV-NJBM-2023;;VSAT Antenna;NJBM;Sistem Komunikasi;Skyware;243-2.4m-C-Band;;;;;;;;active;
GPR-NJBM-2020;;GPS Receiver;NJBM;GPS;Trimble;Miniature-66800-XX;;;2020-11-15;;;;;active;
PB-NJBM-2023;;Baterai;NJBM;Sistem Power;EverExceed;ES200;;;;;;;;active;
PC-NJBM-2020;;Charger;NJBM;Sistem Power;LEN;LEN-Solar-Regulator;;;2020-11-15;;;;;active;
PSP-NJBM-2023;;Tipe 1 Panel;NJBM;Sistem Power;PT LEN;LEN-260;;;;;;;;active;
PSP-NJBM-2023-2;;Tipe 2 Panel;NJBM;Sistem Power;;;;;;;;;;active;
SS-NJBM-2020;194027;Seismometer;NJBM;Sensor;Metrozet;MBB-2;40 Hz;40 Vpp;2020-11-15;;;;;active;
CBM-NJM01-2019;1.47E+12;Modem;NJM01;Sistem Komunikasi;Robustel;R20004l;;;2019-12-06;;;;;active;
D-NJM01-2019;9034692;Digitizer;NJM01;Data Logger;Sanlien;CUBE;100 Hz;40 Vpp;2019-12-06;;;;;active;
SA-NJM01-2023;20190300254;Accelerometer;NJM01;Sensor;Sanlien;Palert-Plus;;;;;;;;active;
CBM-NJM02-2019;1.47E+12;Modem;NJM02;Sistem Komunikasi;Robustel;R20004l;;;2019-12-02;;;;;active;
D-NJM02-2019;90346700;Digitizer;NJM02;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-12-02;;;;;active;
SA-NJM02-2019;20190300257;Accelerometer;NJM02;Sensor;Sanlien;Palert-Plus;;;2019-12-02;;;;;active;
CBM-NJM03-2019;1.47E+12;Modem;NJM03;Sistem Komunikasi;Robustel;R20004l;;;2019-12-03;;;;;active;
D-NJM03-2019;9034694;Digitizer;NJM03;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-12-03;;;;;active;
SA-NJM03-2019;20190300275;Accelerometer;NJM03;Sensor;Sanlien;Palert-Plus;;;2019-12-03;;;;;active;
CBM-NJM04-2019;1.47E+12;Modem;NJM04;Sistem Komunikasi;Robustel;R20004l;;;2019-11-29;;;;;active;
D-NJM04-2019;9034709;Digitizer;NJM04;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-11-29;;;;;active;
SA-NJM04-2019;20190300278;Accelerometer;NJM04;Sensor;Sanlien;Palert-Plus;;;2019-11-29;;;;;active;
CBM-NJM05-2019;1.47E+12;Modem;NJM05;Sistem Komunikasi;Robustel;R20004l;;;2019-11-30;;;;;active;
D-NJM05-2019;9034703;Digitizer;NJM05;Data Logger;Sanlien;Palert-Plus;100 Hz;;2019-11-30;;;;;active;
SA-NJM05-2019;20190300279;Accelerometer;NJM05;Sensor;Sanlien;Palert-Plus;;;2019-11-30;;;;;active;
CBM-NJP02-2019;;Modem;NJP02;Sistem Komunikasi;Huawei;B331As;;;2019-02-19;;;;;active;
D-NJP02-2019;107871;Digitizer;NJP02;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-02-19;;;;;active;
SA-NJP02-2019;;Accelerometer;NJP02;Sensor;Meisei;G401-S;;;2019-02-19;;;;;active;
CBM-NJP04-2019;;Modem;NJP04;Sistem Komunikasi;Huawei;B331As;;;2019-02-19;;;;;active;
D-NJP04-2019;170872;Digitizer;NJP04;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-02-19;;;;;active;
SA-NJP04-2019;;Accelerometer;NJP04;Sensor;Meisei;G401-S;;;2019-02-19;;;;;active;
CBM-NJP06-2019;;Modem;NJP06;Sistem Komunikasi;Huawei;B331As;;;2019-03-18;;;;;active;
D-NJP06-2019;170873;Digitizer;NJP06;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-03-18;;;;;active;
SA-NJP06-2019;171073;Accelerometer;NJP06;Sensor;Meisei;G401-S;;;2019-03-18;;;;;active;
CBM-NJP07-2019;;Modem;NJP07;Sistem Komunikasi;Huawei;B331As;;;2019-02-18;;;;;active;
D-NJP07-2019;170869;Digitizer;NJP07;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-02-18;;;;;active;
SA-NJP07-2019;171069;Accelerometer;NJP07;Sensor;Meisei;G401-S;;;2019-02-18;;;;;active;
CBM-NJS02-2019;;Modem;NJS02;Sistem Komunikasi;Huawei;B331As;;;2019-03-26;;;;;active;
D-NJS02-2019;170881;Digitizer;NJS02;Data Logger;Meisei;G401-P;100 Hz;40 Vpp;2019-03-26;;;;;active;
